H5454,Local CCP,Clear Spring Health,"Clear Spring Health Of Illinois, Inc.",Delaware Life Insurance Company,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5471,Local CCP,"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.",Anthem Inc.,Yes,100,4.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5475,Local CCP,MeridianCare,"Meridian Health Plan Of Michigan, Inc.","Caidan Enterprises, Inc.",Yes,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5496,Local CCP,"Imperial Health Plan of California, Inc.","Imperial Health Plan Of California, Inc.",Imperial Health Plan of California,Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5521,Local CCP,Aetna Medicare,Aetna Life Insurance Company,Aetna Inc.,No,12,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5522,Local CCP,Coventry Health Care,"Healthassurance Pennsylvania, Inc.",Aetna Inc.,No,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5525,Local CCP,Humana,"Humana Benefit Plan Of Illinois, Inc.",Humana Inc.,Yes,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5526,Local CCP,BlueCross BlueShield of WNY and BlueShield of NENY,Healthnow New York Inc.,HealthNow New York Inc.,No,3,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5528,Local CCP,EmblemHealth Medicare PPO,Group Health Incorporated,"EmblemHealth, Inc.",No,5,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5533,Local CCP,UPMC for Life,"Upmc Health Network, Inc.",UPMC Health System,No,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5549,Local CCP,VNSNY CHOICE Medicare,Vns Choice,Visiting Nurse Service of New York,Yes,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5576,Local CCP,"Vantage Health Plan, Inc.","Vantage Health Plan, Inc.","Vantage Holdings, Inc.",Yes,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5577,Local CCP,MCS Classicare,"Mcs Advantage, Inc.","Medical Card System, Inc.",Yes,100,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5580,Local CCP,Mercy Care Advantage,Mercy Care,Mercy Care,Yes,0,3.5,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5587,Local CCP,Steward Health Choice Generations (HMO SNP),"Health Choice Arizona, Inc.",IASIS Healthcare,Yes,0,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5590,Local CCP,Allwell,Bridgeway Health Solutions,Centene Corporation,Yes,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5591,Local CCP,Martin's Point Generations Advantage,"Martin's Point Generations Advantage, Inc.","Martin's Point Health Care, Inc.",Yes,0,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5594,Local CCP,"Optimum HealthCare, Inc.","Optimum Healthcare, Inc.",Anthem Inc.,Yes,100,4.5,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5608,Local CCP,"Denver Health Medical Plan, Inc.","Denver Health Medical Plan, Inc.",Denver Health and Hospital Authority,Yes,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5613,MSA,MVP HEALTH CARE,"Mvp Health Plan, Inc.","MVP Health Care, Inc.",No,0,Not enough data available,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5619,Local CCP,Humana,"Arcadian Health Plan, Inc.",Humana Inc.,Yes,33,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5628,Local CCP,Molina Healthcare of Utah,"Molina Healthcare Of Utah, Inc.","Molina Healthcare, Inc.,",Yes,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5644,Local CCP,Network Health Medicare Advantage Plans,Network Health Insurance Corporation,"Network Health, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5649,Local CCP,Central Health Medicare Plan,"Central Health Plan Of California, Inc.",AHMC Central Health LLC,Yes,90,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5652,Local CCP,UnitedHealthcare,"Sierra Health And Life Insurance Company, Inc.","UnitedHealth Group, Inc.",Yes,3,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5656,Local CCP,WellCare,"Selectcare Health Plans, Inc.","WellCare Health Plans, Inc.",No,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5703,Local CCP,South Country Health Alliance,South Country Health Alliance,South Country Health Alliance,Yes,0,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5742,Local CCP,FirstCare Advantage,"Sha, Llc",Covenant Health - Hendrick Medical Center,Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5746,Local CCP,Amerigroup Community Care of New Mexico,"Amerigroup Community Care Of New Mexico, Inc.",Anthem Inc.,No,0,3,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5774,Local CCP,Triple S Advantage,"Triple S Advantage, Inc.",Triple-S Management Corporation,Yes,100,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5779,Local CCP,MeridianCare,"Meridian Health Plan Of Illinois, Inc.","Caidan Enterprises, Inc.",No,0,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5793,Local CCP,Aetna Medicare,Aetna Health Inc. (ct),Aetna Inc.,No,0,4.5,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5810,Local CCP,Molina Healthcare of California,Molina Healthcare Of California,"Molina Healthcare, Inc.,",Yes,30,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5823,Local CCP,"Molina Healthcare of Washington, Inc.","Molina Healthcare Of Washington, Inc.","Molina Healthcare, Inc.,",Yes,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5826,Local CCP,Community HealthFirst Medicare Advantage Plan,Community Health Plan Of Washington,Community Health Plan of Washington,Yes,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5852,Local CCP,AHF,Aids Healthcare Foundation,AIDS Healthcare Foundation,Yes,100,Not enough data available,4.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5854,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Health Plans, Inc.",Anthem Inc.,Yes,0,4,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5859,Local CCP,CareOregon Advantage,"Health Plan Of Careoregon, Inc.","CareOregon, Inc.",Yes,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5883,Local CCP,Blue Care Network,Blue Care Network Of Michigan,Blue Cross Blue Shield of Michigan Mutual Insuranc,No,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5926,Local CCP,Molina Healthcare of Michigan,"Molina Healthcare Of Michigan, Inc.","Molina Healthcare, Inc.,",Yes,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5928,Local CCP,Blue Shield of California Promise Health Plan,Care1st Health Plan,California Physicians' Service,Yes,72,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5932,Local CCP,Gateway Health Medicare Assured,"Gateway Health Plan, Inc.","Gateway Health Plan, LP",Yes,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5937,Local CCP,UCare,Ucare Minnesota,UCare Minnesota,Yes,0,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5938,Local CCP,Capital Health Plan,Capital Health Plan,Guidewell Mutual Holding Corporation,No,0,4.5,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5943,Local CCP,VillageHealth,Scan Health Plan,SCAN Health Plan,Yes,41,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5945,Local CCP,Prominence Health Plan,Prominence Healthfirst,"Universal Health Services, Inc.",No,0,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5959,Local CCP,Blue Cross Blue Shield of Minnesota,Blue Cross And Blue Shield Of Minnesota,"Aware Integrated, Inc.",No,0,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5969,Local CCP,AlohaCare,Alohacare,AlohaCare,Yes,0,2.5,3.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5970,Local CCP,Humana,Humana Insurance Company Of New York,Humana Inc.,Yes,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5989,Local CCP,CenterLight Healthcare,"Centerlight Healthcare, Inc.","CenterLight Health System, Inc.",Yes,0,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5991,Local CCP,Affinity Health Plan,"Affinity Health Plan, Inc.","Affinity Health Services Holdings, Inc.",Yes,0,2.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5992,Local CCP,Senior Whole Health of New York,"Senior Whole Health Of New York, Inc.","Magellan Health, Inc.",Yes,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5995,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,Yes,0,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6080,Demo,MeridianComplete,"Meridian Health Plan Of Illinois, Inc.","Caidan Enterprises, Inc.",No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6154,Local CCP,Medica Health Plans,Medica Health Plans,Medica Holding Company,No,0,3.5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6229,Demo,Anthem Blue Cross Cal MediConnect,"Blue Cross Of California Partnership Plan, Inc.",Anthem Inc.,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6237,Local CCP,Regence BlueCross BlueShield of Oregon,Regence Bluecross Blueshield Of Oregon,"Cambia Health Solutions, Inc.",No,0,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6306,Local CCP,FirstMedicare Direct,Firstcarolinacare Insurance Company,"FirstHealth of the Carolinas, Inc.",No,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6328,Local CCP,Care NÆ Care Insurance Company,"Care N' Care Insurance Company, Inc.",Texas Health Resources,No,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6345,Local CCP,PruittHealth Premier (HMO SNP),"Pruitthealth Premier North Carolina, Llc","UNICO Premier, LLC",Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6348,Local CCP,Allwell,Coordinated Care Corporation,Centene Corporation,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6351,Local CCP,Liberty Advantage (HMO SNP),"Liberty Advantage, Llc",Liberty Healthcare Insurance,Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6396,Local CCP,CareSource,Caresource,CareSource Management Group Co.,No,0,2,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6435,Demo,RiverSpring FIDA Plan,"Elderserve Health, Inc.",Riverspring Health Holding Corp.,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6439,Local CCP,WellCare,"Wellcare Health Plans Of Arizona, Inc.","WellCare Health Plans, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6453,Local CCP,HMO Louisiana,"Hmo Louisiana, Inc.",Louisiana Health Service & Indemnity Company,No,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6502,Local CCP,Blue Cross and Blue Shield of Kansas City (Blue KC,Missouri Valley Life And Health Insurance Company,Blue Cross and Blue Shield of Kansas City,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6526,Local CCP,UnitedHealthcare,"Unitedhealthcare Of New Mexico, Inc.","UnitedHealth Group, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6528,Local CCP,UnitedHealthcare,Care Improvement Plus South Central Insurance Co.,"UnitedHealth Group, Inc.",No,5,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6550,Local CCP,Allwell,"Sunflower State Health Plan, Inc.",Centene Corporation,Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6595,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Kentucky, Ltd.","UnitedHealth Group, Inc.",Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6622,Local CCP,Humana,Humana Wi Health Organization Insurance Corp,Humana Inc.,Yes,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6672,Local CCP,Eon Health,"Eon Health, Inc. (ga)","Eon Health Plan, LLC",Yes,8,Not enough data available,1.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6723,Local CCP,Medical Mutual of Ohio,Medical Mutual Of Ohio,MEDICAL MUTUAL OF OHIO,No,0,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6743,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,No,0,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6750,Local CCP,"Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Health Care Of New England, Inc.","Harvard Pilgrim Health Care, Inc.",No,0,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6776,Local CCP,RiverSpring Health Plans,"Elderserve Health, Inc.",Riverspring Health Holding Corp.,Yes,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6786,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Health Plans Of Maine, Inc.",Anthem Inc.,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6815,Local CCP,"Health Net Health Plan of Oregon, Inc.",Health Net Health Plan Of Oregon,Centene Corporation,No,0,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6821,Local CCP,Mutual of Omaha Medicare Advantage Company,Mutual Of Omaha Medicare Advantage Company,Mutual of Omaha Insurance Company,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6870,Demo,Superior HealthPlan,"Superior Health Plan, Inc.",Centene Corporation,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6975,Local CCP,WellCare,"Wellcare Of Alabama, Inc.","WellCare Health Plans, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6988,Local CCP,Centers Plan for Healthy Living,"Centers Plan For Healthy Living, Llc","Centers Plan for Healthy Living, LLC",Yes,0,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7006,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,No,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7020,Local CCP,Cigna-HealthSpring,"Cigna Healthcare Of South Carolina, Inc.",CIGNA,No,0,3.5,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7115,Local CCP,Memorial Hermann Health Plan,Memorial Hermann Health Plan,Memorial Hermann Health System,No,100,4,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7119,Local CCP,Provider Partners Ohio Advantage Plan,Provider Partners Health Plan Of Ohio,"Rifkin Managed Care Holding Company, LLC",Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7149,Local CCP,Aetna Medicare,Aetna Health Inc. (pa),Aetna Inc.,No,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7165,Local CCP,Blue Cross Blue Shield of South Carolina,Bluecross And Blueshield Of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7172,Demo,"Aetna Better Health of Ohio, MyCare Ohio","Aetna Better Health, Inc. (oh)",Aetna Inc.,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7173,Local CCP,Allwell,"Peach State Health Plan, Inc.",Centene Corporation,Yes,0,Not enough data available,2.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7220,Local CCP,Indiana University Health Plans - Medicare,"Indiana University Health Plans Nfp, Inc.",Indiana University Health,No,0,4,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7245,Local CCP,Premera Blue Cross Medicare Advantage,Premera Blue Cross,Premera,No,0,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7284,Local CCP,Humana,"Humana Health Insurance Company Of Florida, Inc.",Humana Inc.,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7301,Local CCP,Aetna Medicare,"Coventry Health Care Of Illinois, Inc.",Aetna Inc.,No,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7317,Local CCP,Essential Advantage,Hawaii Medical Service Association (hmsa),Hawaii Medical Service Association,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7326,Local CCP,WellCare,"Wellcare Of South Carolina, Inc.","WellCare Health Plans, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7404,Local CCP,UnitedHealthcare,Pacificare Life Assurance Company,"UnitedHealth Group, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7419,Demo,Tufts Health Plan,"Tufts Health Public Plans, Inc.","Tufts Associated HMO, Inc.",No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7445,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Illinois, Inc.","UnitedHealth Group, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7464,Local CCP,UnitedHealthcare,"Unitedhealthcare Of The Mid-atlantic, Inc.","UnitedHealth Group, Inc.",Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7511,Local CCP,Great Plains Medicare Advantage (HMO SNP),"Good Samaritan Insurance Plan Of Nebraska, Inc.","Good Samaritan Insurance Plan, LLC",Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7522,Local CCP,Medicare y Mucho Mßs,"Mmm Healthcare, Llc",InnovaCare Inc.,No,100,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7621,Local CCP,Humana,"Humana Health Plan Of California, Inc.",Humana Inc.,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7678,Local CCP,"Molina Healthcare of Texas, Inc.","Molina Healthcare Of Texas, Inc.","Molina Healthcare, Inc.,",Yes,3,3.5,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7680,Local CCP,Prominence Health Plan,Prominence Healthfirst Of Texas,"Universal Health Services, Inc.",No,0,3,2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7728,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Health Plans Of New Hampshire, Inc.",Anthem Inc.,No,3,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7779,Local CCP,American Health Advantage of Tennessee,"American Health Plan, Inc.","American Health Companies, Inc.",Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7787,Local CCP,Cigna-HealthSpring,"Healthspring Life & Health Insurance Company, Inc.",CIGNA,No,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7802,Local CCP,Sunrise Advantage Plan (HMO SNP),"Spartan Plan Va, Inc.",Public Sector Pension Investment Board,Yes,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7833,Demo,UnitedHealthcare,"Unitedhealthcare Community Plan Of Texas, L.l.c.","UnitedHealth Group, Inc.",No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7844,Demo,Molina Healthcare of Michigan,"Molina Healthcare Of Michigan, Inc.","Molina Healthcare, Inc.,",No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7853,Local CCP,Bright Health,Bright Health Insurance Company,Bright Health Management,No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7885,Demo,Health Plan of San Mateo,San Mateo Health Commission,Health Plan of San Mateo,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7890,Demo,Santa Clara Family Health Plan Cal MediConnect,Santa Clara County Health Authority,SANTA CLARA COUNTY HEALTH AUTHORITY,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7917,Local CCP,BlueCross BlueShield of Tennessee,"Bluecross Blueshield Of Tennessee, Inc.",BlueCross BlueShield of Tennessee,No,0,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7971,Local CCP,Horizon Blue Cross Blue Shield of New Jersey,Horizon Insurance Company,"Horizon Healthcare Services, Inc.",No,8,3,4.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8003,Local CCP,Blue Cross Blue Shield of South Carolina,Bluecross And Blueshield Of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8010,Local CCP,Clover Health,"Clover Hmo Of New Jersey, Inc.","Clover Health Holdings, Inc.",No,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8016,Demo,OneCare Connect,Orange County Health Authority,Orange County Health Authority,No,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
